geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_toy_v_toyScmKD_change
Cubn	416.132997137501	-1.56234697879104	0.137115388535278	-11.3943955925054	4.45913623416644e-30	3.79751642706451e-28	depleted in toy-ScmKD
Cyp18a1	188.215191378864	1.82617489683848	0.499375824542709	3.65691490674535	0.000255269074347728	0.00157383375738225	enriched in toy-ScmKD
Cyp313b1	8.06651009609102	-3.95118025856713	1.42514267500095	-2.77248048765678	0.00556308544691813	0.0211135217595896	depleted in toy-ScmKD
Cyp4ac1	59.3528315425291	-2.66429953001879	0.665619901454737	-4.00273417936554	6.2614640255776e-05	0.00045706505691934	depleted in toy-ScmKD
Cyp4ae1	3.35739852064492	-4.01503857447353	1.57272295993066	-2.55292170125789	0.0106823507444984	0.0357178757065568	depleted in toy-ScmKD
Cyp4d1	57.2295575131086	-7.08593366896597	2.20701574408892	-3.21064029014941	0.00132439604089828	0.00643760952594408	depleted in toy-ScmKD
Cyp4d2	46.2355722622526	-2.49124731259176	0.561900777114617	-4.43360716705966	9.26694108607792e-06	8.51501823479528e-05	depleted in toy-ScmKD
Cyp4e2	458.798070628967	-1.15317901527368	0.222046285241218	-5.19341728244149	2.06468699287962e-07	2.71703470482588e-06	depleted in toy-ScmKD
Cyp4g1	95.4480204862882	-9.81918740151567	1.83583720906954	-5.34861552702287	8.86295942970077e-08	1.23786000034821e-06	depleted in toy-ScmKD
Cyp4p1	20.2105622555377	3.30682544535044	0.986089891645281	3.35347261275849	0.000798043111144368	0.00420286656070249	enriched in toy-ScmKD
Cyp4p2	120.033470087579	10.4175487638114	1.03764317113496	10.0396254257779	1.02060974178484e-23	6.14418795700932e-22	enriched in toy-ScmKD
Cyp6a14	22.9618173920076	-2.97411377767532	1.13001875211721	-2.63191541919371	0.00849049972438026	0.02993537011541	depleted in toy-ScmKD
Cyp6a17	416.347229322788	1.10623191396384	0.245687863503817	4.50259080032521	6.71300589785931e-06	6.39049246587155e-05	enriched in toy-ScmKD
Cyp6d5	9.04008004331873	-5.10551367238939	1.96391415329035	-2.59966234462723	0.00933155279990734	0.0321645329315661	depleted in toy-ScmKD
DIP-alpha	63.0266553679806	-1.50138016073193	0.293873519294495	-5.10893313673281	3.23982970966293e-07	4.12861511054979e-06	depleted in toy-ScmKD
DIP-eta	20.8520213491557	4.11627780810599	0.602402845505357	6.8330982146222	8.31000196220657e-12	2.01498311467856e-10	enriched in toy-ScmKD
DIP1	3329.53046340149	-1.15368360688793	0.0870771151667447	-13.2489874598938	4.57331797286897e-40	6.94282692258007e-38	depleted in toy-ScmKD
DNaseII	37.3507545551632	-2.51829220351844	0.923844272176107	-2.7258838738986	0.00641295563697794	0.0238380803042385	depleted in toy-ScmKD
Dat	26.6385235887796	-1.939957151914	0.645717673408042	-3.00434265903716	0.00266155382116068	0.0114402036424531	depleted in toy-ScmKD
Dfd	439.418604282643	-1.15666335200114	0.249667411503229	-4.63281669416506	3.60723915349663e-06	3.65433560279277e-05	depleted in toy-ScmKD
Dh44	16.8287993036133	-2.62246123124919	0.989950214387221	-2.64908395708818	0.00807102784588381	0.0286589887069942	depleted in toy-ScmKD
Dhc36C	26.5184491899777	-2.17436076786798	0.53690719716831	-4.04978882632926	5.12638718952424e-05	0.000384938392905136	depleted in toy-ScmKD
Dr	571.339551147422	1.65230063391352	0.468839983012834	3.52423149428424	0.000424713018620614	0.00244981765971968	enriched in toy-ScmKD
Dredd	662.367300998486	-1.64839470504615	0.121896748824501	-13.5228767046068	1.14605069293827e-41	2.09853893437805e-39	depleted in toy-ScmKD
Drep3	13.7539188044572	-3.03959875524149	1.06112445663141	-2.86450730283875	0.00417658524037379	0.0166475382012616	depleted in toy-ScmKD
Drs	20.0645487471852	-1.90543999859822	0.754544311549138	-2.52528575119228	0.0115604247252131	0.0380833021205176	depleted in toy-ScmKD
Drsl5	13.9074234032696	-6.10803521031379	1.43555541994714	-4.25482369084622	2.09213801723232e-05	0.000175181021027246	depleted in toy-ScmKD
Dyrk3	2407.4761502454	-1.10340677676226	0.0780423753690687	-14.1385596164156	2.19735985046903e-45	5.75433610841578e-43	depleted in toy-ScmKD
Eig71Ee	624.893611280065	-4.3153745258202	1.24239072621369	-3.47344392932788	0.000513824711047275	0.00287363259381752	depleted in toy-ScmKD
Elk	32.9725119162266	-2.8950363282574	0.654881744670193	-4.4207009155758	9.8381263680772e-06	8.96904906054036e-05	depleted in toy-ScmKD
Epac	215.218918426899	1.07513124383552	0.338668370355221	3.17458415944732	0.00150051370240459	0.0071803933452207	enriched in toy-ScmKD
Est-P	9.47153943038545	-5.59062826661317	2.22091158219376	-2.5172673740982	0.0118269040255285	0.0387995050633921	depleted in toy-ScmKD
Ets21C	83.5309362182171	1.85616881217362	0.65747857426647	2.82316243422	0.00475524725440822	0.0186002841857081	enriched in toy-ScmKD
Ets98B	158.816149752463	-1.09901731760189	0.278358770156522	-3.94820438739511	7.87395675166082e-05	0.00055880553505181	depleted in toy-ScmKD
FASN3	56.9417725269921	-5.44799323499562	1.56263388559653	-3.48641693055047	0.00048953739350236	0.00275249822701944	depleted in toy-ScmKD
Fbp1	11099.5834379158	-8.233338060344	1.49485482565643	-5.50778438082007	3.63378098337685e-08	5.4454729328859e-07	depleted in toy-ScmKD
Fbp2	1281.54774955959	-5.61131173347119	1.1736645045326	-4.78101852088118	1.7440929164263e-06	1.9070327035037e-05	depleted in toy-ScmKD
Fer2	5.43446094046564	-4.58869914601704	1.59578195128925	-2.87551763717453	0.0040336560967031	0.0161635736702268	depleted in toy-ScmKD
Fmo-2	24.5885454537823	-1.74146971402219	0.526448694246283	-3.3079571343898	0.000939791931894033	0.00483134165679218	depleted in toy-ScmKD
FoxP	12.9372390155776	-6.04875425579769	1.30240767854444	-4.64428639007851	3.41253916088083e-06	3.48744855709529e-05	depleted in toy-ScmKD
FucTB	100.597764164791	-1.14198396206626	0.257192027225999	-4.44019969974721	8.98754383657942e-06	8.33137360072295e-05	depleted in toy-ScmKD
GC	17.2255050203649	-2.0827786031385	0.65637692535721	-3.17314415342224	0.00150797631201071	0.00720951705536841	depleted in toy-ScmKD
GILT2	26.1627844832948	-2.37380174704157	0.717184431226269	-3.3098902369963	0.00093332563382039	0.00481131201489596	depleted in toy-ScmKD
GNBP2	261.216078460027	1.05066576295061	0.207974762255042	5.05189067922656	4.37458068549622e-07	5.42935221333802e-06	enriched in toy-ScmKD
Gad1	14.6529831927266	-5.13741696424045	1.42731934596537	-3.59934655041458	0.000319017815728789	0.00190954949700518	depleted in toy-ScmKD
Gagr	42.84629712222	-1.68854215872471	0.524906426628195	-3.21684413271767	0.00129608991472633	0.00632939014301087	depleted in toy-ScmKD
Gbp3	38.7755578624354	-4.91466943749127	1.88216754378759	-2.61117531949425	0.00902316228148498	0.0314429889882086	depleted in toy-ScmKD
Gel	1702.93721489904	-1.40505260494787	0.241200450941825	-5.82524866542126	5.70276231556362e-09	9.82507158808042e-08	depleted in toy-ScmKD
GlcAT-P	388.295468673247	-1.46395911568181	0.238967510127447	-6.1261847474623	9.00112858185651e-10	1.72686486987082e-08	depleted in toy-ScmKD
GluClalpha	15.7642484766089	-4.19178601530784	1.35459783385597	-3.09448746376303	0.00197153266310386	0.00895180088687168	depleted in toy-ScmKD
GluRIA	11.7504810846943	-4.10734717407955	1.32447657460868	-3.10110971595937	0.00192796840240936	0.00879976863409065	depleted in toy-ScmKD
Gnmt	40.0983798500249	-6.57410206302215	2.12880115649634	-3.08817103136211	0.00201392528973964	0.0091097765272573	depleted in toy-ScmKD
Gpb5	10.6816796180773	-2.2326950559439	0.69341894839836	-3.21983565793943	0.0012826410467161	0.00627834811418276	depleted in toy-ScmKD
Gr61a	12.3592978034108	-2.03196238776294	0.655654392090584	-3.0991363930072	0.00194085648103384	0.00884702856345932	depleted in toy-ScmKD
Gr64a	46.0126929533135	7.36555362434434	0.917982329618118	8.02363333879032	1.0266243576756e-15	3.46899682150061e-14	enriched in toy-ScmKD
GstT2	172.363573864279	-1.0511026477283	0.142587331057142	-7.37164122461248	1.68540092095985e-13	4.77150666136605e-12	depleted in toy-ScmKD
He	252.68386460732	-1.57468850953317	0.430300958429166	-3.65950500152648	0.00025270291125488	0.00155984855356209	depleted in toy-ScmKD
Hf	11.5613881204931	-3.98291681280636	1.54436960108645	-2.57899197834794	0.0099089087640505	0.0337657187063855	depleted in toy-ScmKD
Hn	72.4338810017651	-4.16546908163007	1.42563180136546	-2.92184074291862	0.0034796941696782	0.0142716509112683	depleted in toy-ScmKD
Hr38	8.01738452488366	3.4976507376509	0.788894717134991	4.43360902498274	9.26686118909673e-06	8.51501823479528e-05	enriched in toy-ScmKD
Hsp68	551.690436242008	4.77697999433315	0.804181450700512	5.94017679737824	2.84714855317882e-09	5.11558852393622e-08	enriched in toy-ScmKD
Hsp70Ba	23.2429460683068	7.14600678305763	1.33497849449911	5.35290029952042	8.65555454191945e-08	1.21212478377816e-06	enriched in toy-ScmKD
Hsp70Bb	34.645284004575	3.70455055070837	0.884332164852677	4.1890939829442	2.80070398266861e-05	0.00022654343025833	enriched in toy-ScmKD
Hsp70Bbb	10.2954334907512	9.5055689911757	3.72331026392141	2.55298868946913	0.0106802964444397	0.0357178757065568	enriched in toy-ScmKD
Hsp70Bc	8.62835570113224	6.33865339901303	1.83545431244074	3.45345201787347	0.000553460753094264	0.00306421849295054	enriched in toy-ScmKD
IM33	8.44702208185641	-5.70326132715079	2.30431086378854	-2.47503989881557	0.0133221291963286	0.0425974674394205	depleted in toy-ScmKD
Idgf4	7317.43460383005	1.12239693854448	0.132410384595769	8.47665341333312	2.31764062068518e-17	8.86032317579461e-16	enriched in toy-ScmKD
Ilp2	12.5950081186264	-7.27226108933974	2.01379571674599	-3.61122085466081	0.000304758992578326	0.00183152636102006	depleted in toy-ScmKD
Ilp3	4.91468081052904	-6.24104120902541	2.12095319160102	-2.94256433085839	0.00325506147837967	0.0134716590225314	depleted in toy-ScmKD
Ilp6	137.339887914479	-1.3333069357369	0.377067862143724	-3.53598667400801	0.000406255185945928	0.00236160997565172	depleted in toy-ScmKD
Ilp8	503.550177768199	5.43915120760955	0.842911868448977	6.45281127387376	1.09794057180271e-10	2.36644598552127e-09	enriched in toy-ScmKD
Iml1	1072.44892406084	-1.16205449483567	0.126922362470688	-9.15563240562937	5.40403452950297e-20	2.63289589286249e-18	depleted in toy-ScmKD
Inx7	12.9418161357545	-2.27725973641703	0.680255714858334	-3.34765248814011	0.000814991373812251	0.00427492971491404	depleted in toy-ScmKD
Ir62a	44.1816707807162	-3.37153197904324	0.592076155873714	-5.69442282989414	1.23789959288038e-08	2.01038732332123e-07	depleted in toy-ScmKD
ItgaPS4	8.6905821591509	-4.11192377699899	1.33041125380805	-3.09071632191129	0.00199674298731171	0.00905449471519053	depleted in toy-ScmKD
ItgaPS5	64.9345438753345	-1.62211340527391	0.421860077863272	-3.84514555984993	0.00012048089836286	0.000814217684097392	depleted in toy-ScmKD
JhI-26	45.2052446725304	-1.68134940604328	0.626646588048903	-2.68309033849247	0.0072945282985652	0.0263665230943653	depleted in toy-ScmKD
Karl	229.239624413509	-1.44315742584189	0.34832788426241	-4.1431004838955	3.42641723380887e-05	0.000270794937571772	depleted in toy-ScmKD
Kr	93.3714136097252	4.0651272554343	0.579175611351072	7.01881635856762	2.23755640573991e-12	5.78726008645076e-11	enriched in toy-ScmKD
Ktl	36.1786960822671	1.87051935164643	0.605624037387932	3.0885817539773	0.00201114350581779	0.00910756869653913	enriched in toy-ScmKD
LKRSDH	495.40517102839	-1.75212240542083	0.267955286441079	-6.53886112377971	6.19890520918663e-11	1.37863125406008e-09	depleted in toy-ScmKD
LManI	157.723399387095	-1.57276253809995	0.472710789356319	-3.3271136887769	0.000877505648214467	0.00456398791710355	depleted in toy-ScmKD
LManII	1993.05767375314	-1.23969532773278	0.391235824688583	-3.16866516178459	0.00153140710885247	0.00729822086680145	depleted in toy-ScmKD
Lcp1	912.312394845805	-3.69192692231085	1.06499832777261	-3.46660349226307	0.00052707878275086	0.00294304384291858	depleted in toy-ScmKD
Lcp4	695.281948458105	-5.59766914182952	1.08015804448264	-5.18226862302419	2.19203206501847e-07	2.86514666357333e-06	depleted in toy-ScmKD
Lcp9	71.3415434608224	-2.35584576275427	0.892568238074528	-2.63940129422077	0.00830526047307365	0.0293712368181791	depleted in toy-ScmKD
Lip1	6.75061633110764	-5.06749117634755	1.3622150886389	-3.72003747323846	0.000199193220932284	0.00125923294463831	depleted in toy-ScmKD
Lmx1a	19.3595186768331	2.83655094768352	0.587593221121523	4.82740584084594	1.38323052735298e-06	1.54966200791684e-05	enriched in toy-ScmKD
Lsp1alpha	3926.4342847988	-6.91341078946316	1.5464658571978	-4.47045808175181	7.80522412504757e-06	7.33271055693931e-05	depleted in toy-ScmKD
Lsp1beta	8127.17729218743	-6.17283890134671	1.4761278363289	-4.18177799336027	2.89238323068716e-05	0.000233238755515381	depleted in toy-ScmKD
Lsp1gamma	6729.66328045449	-6.07989363691103	1.55741193930575	-3.90384424535827	9.46767235235824e-05	0.000660278747609538	depleted in toy-ScmKD
Lsp2	7567.7935674042	-6.93727712686593	1.48925648669751	-4.65821514885568	3.18962766374703e-06	3.28851867891242e-05	depleted in toy-ScmKD
MFS17	561.196135772362	-1.13255606301938	0.139386655902362	-8.12528326823993	4.46318828843127e-16	1.58481007868873e-14	depleted in toy-ScmKD
MRE23	24.6917566124268	-5.03920460894539	1.16893477207745	-4.31093738446128	1.62563937620485e-05	0.000139350020177953	depleted in toy-ScmKD
Mco1	19.9669286851276	-1.52958853634475	0.587669461548828	-2.60280418913288	0.00924647474796165	0.0319659481798344	depleted in toy-ScmKD
Mec2	192.449906700916	-1.10385164749254	0.421554524823189	-2.61852638862203	0.00883104609296606	0.0308659352098163	depleted in toy-ScmKD
Muc91C	20.7343835830983	1.13365070692832	0.375757911991963	3.01697095589718	0.00255314273211753	0.0110696068373059	enriched in toy-ScmKD
Myo95E	783.903521478285	-1.01698577453333	0.111404545757841	-9.12876371080891	6.92859645712257e-20	3.31402045152324e-18	depleted in toy-ScmKD
ND2	255.433036591627	1.09773825408327	0.271538033447497	4.04266849894353	5.28463102327848e-05	0.000395121413053834	enriched in toy-ScmKD
ND4L	19.2570103277789	1.17279107737679	0.36839347239943	3.18352838810671	0.00145491846052937	0.00697814600459941	enriched in toy-ScmKD
ND6	14.9795881365417	1.61024249723553	0.650949912508076	2.47368110248506	0.0133729006181432	0.0427337199435783	enriched in toy-ScmKD
NaCP60E	489.364172411201	-1.32859548777497	0.159254862471553	-8.34257408003659	7.26906020418615e-17	2.690579704553e-15	depleted in toy-ScmKD
Nep1	589.839144538938	1.10794101146234	0.0936229429014067	11.8340758913026	2.60193400062161e-32	2.54722043518798e-30	enriched in toy-ScmKD
Neto	2.93430413358629	-3.72765103330478	1.50245953934938	-2.48103255740183	0.0131002406980616	0.0420840940743179	depleted in toy-ScmKD
NijB	17.0226175414396	-2.07551387623777	0.682926795513752	-3.03914546899043	0.00237250264437276	0.0104288565672701	depleted in toy-ScmKD
NimB1	79.8598523950856	-1.36989331219737	0.460623128672831	-2.97400027685187	0.00293944809920597	0.012431640655206	depleted in toy-ScmKD
NimB4	229.891411317905	-1.19074672798617	0.475227694233765	-2.50563412535559	0.0122232029112366	0.0398860802132372	depleted in toy-ScmKD
NimB5	34.704552274245	-1.85431178464269	0.763316331780039	-2.42928351908635	0.0151286966021143	0.047129177566486	depleted in toy-ScmKD
Nipped-B	4501.45377178622	-1.25399420272718	0.0750026469766435	-16.7193326272562	9.47745813117302e-63	1.10307082137819e-59	depleted in toy-ScmKD
Nlg4	43.6908218461729	-1.15849275792074	0.475779598257958	-2.43493576051285	0.0148944336999251	0.0465867999422859	depleted in toy-ScmKD
Npc2f	17.1032763734469	-2.19317317939711	0.641116766798379	-3.42086386283332	0.000624225708426618	0.00339147525714151	depleted in toy-ScmKD
Npc2g	53.4204974522614	-4.20724258249903	1.4943375208886	-2.81545669816095	0.0048707960480782	0.0189270622679502	depleted in toy-ScmKD
Nplp2	248.04445250208	-1.9613045627678	0.796554771748655	-2.46223440286749	0.0138074395012472	0.043881349749868	depleted in toy-ScmKD
NtR	304.333287080596	-1.03339282257051	0.339639376893166	-3.04261782607016	0.00234529981172345	0.0103440065380224	depleted in toy-ScmKD
Oatp58Dc	8.12610172258739	-4.84785508218761	1.47570731723716	-3.28510608137651	0.00101943981594212	0.00517375584883415	depleted in toy-ScmKD
Obp28a	35.9748623742346	-9.38612884137988	2.40710850572604	-3.89933765721491	9.64561842291925e-05	0.000671347860332752	depleted in toy-ScmKD
Obp56a	381.968466003221	2.2841516744083	0.714857103121727	3.1952563168689	0.00139706705361165	0.0067376967709862	enriched in toy-ScmKD
Obp56d	1075.9457749855	-6.14662839351355	1.29368974965451	-4.75123838242906	2.02174614740335e-06	2.17878507140433e-05	depleted in toy-ScmKD
Obp56e	13.2013830876894	-16.6566669817306	3.71146237860621	-4.48789864548911	7.19291324440802e-06	6.79402761363156e-05	depleted in toy-ScmKD
Obp99b	2545.74769722458	-6.64984148426569	1.31839048345525	-5.04390889324211	4.56116539675756e-07	5.64754226135171e-06	depleted in toy-ScmKD
Or19b	5.59088311098118	4.35833162537881	1.75208306926414	2.48751426335582	0.0128639295097971	0.0414741956340795	enriched in toy-ScmKD
Orct	224.587826101673	-1.09727439974923	0.3669905240036	-2.98992570102018	0.00279045313231447	0.0118797754718587	depleted in toy-ScmKD
Oseg2	16.1467785198449	1.84393626605123	0.639948350640394	2.88138294943023	0.00395934264024723	0.0159331979087936	enriched in toy-ScmKD
Oseg5	85.6264965949608	-2.78879652646417	0.590555745454864	-4.72232561943183	2.33162982788015e-06	2.48715096202083e-05	depleted in toy-ScmKD
Osi17	24.7259395803177	-1.50190098479801	0.42946048546762	-3.49718084811146	0.000470202956797639	0.00266206399070923	depleted in toy-ScmKD
Osi4	85.5329873094182	1.26281703068992	0.245925947740447	5.13494831388314	2.82221574532915e-07	3.63624968417255e-06	enriched in toy-ScmKD
Osi6	114.404828144728	1.27403252514435	0.300371992160548	4.2415157151649	2.22015341091793e-05	0.000184425907845879	enriched in toy-ScmKD
Osi7	52.0051095864543	1.94249167312209	0.443923141072408	4.37573871105144	1.21021915887687e-05	0.000108258289404229	enriched in toy-ScmKD
P5cr-2	51.7555790750402	-1.66987235665932	0.574519023479116	-2.90655711719879	0.00365430177263906	0.0149018451567748	depleted in toy-ScmKD
PGRP-LB	15.6740600285477	-2.50343078670157	0.919520599834321	-2.72253910043194	0.00647823668563586	0.0240380904293431	depleted in toy-ScmKD
PGRP-LC	326.943693999042	-1.1016174256776	0.198775918738584	-5.54200645967772	2.9902527259427e-08	4.55937369785295e-07	depleted in toy-ScmKD
PGRP-SB2	14.7294724435397	-32.5405052719316	4.6255793352442	-7.03490371984153	1.99398642033705e-12	5.1828803357396e-11	depleted in toy-ScmKD
PNUTS	2752.72959034907	-1.14749988855865	0.0800092451324378	-14.3420911753287	1.19402600603089e-46	3.67865365093341e-44	depleted in toy-ScmKD
PPO1	3368.47880141179	-2.60963977213175	0.635452157753425	-4.10674468611115	4.01274350344286e-05	0.000311589979233239	depleted in toy-ScmKD
PPO2	5047.49657173368	-2.50678944114538	0.653997880308586	-3.83302380118199	0.000126577701266521	0.000849392325923642	depleted in toy-ScmKD
Pcp	239.160999149013	1.89693104698363	0.4925510942096	3.85123709861543	0.000117522648759007	0.000795765834357204	enriched in toy-ScmKD
Pde8	1362.45511276749	-1.35310020867964	0.154363458016256	-8.76567696829607	1.85657648194802e-18	7.84178977758287e-17	depleted in toy-ScmKD
Peritrophin-15a	67.8554338473469	-4.33463948427367	1.67866025324617	-2.58220177423716	0.00981721690602244	0.0334859482548307	depleted in toy-ScmKD
Pif1A	11.757138007732	-1.78855318286827	0.641977665923177	-2.78600530486726	0.00533619984218885	0.0204226135721331	depleted in toy-ScmKD
Pkcdelta	16.8679621505898	-1.7166772352007	0.661133024004942	-2.59656857677686	0.0094160107655964	0.0323598139007947	depleted in toy-ScmKD
Pof	385.888932376135	-1.29411398845024	0.136966795487466	-9.44837749795104	3.44123279318297e-21	1.81140268887395e-19	depleted in toy-ScmKD
Pph13	39.8420951276211	1.16108306258483	0.391288412181937	2.96733311398183	0.00300395308525452	0.0126340665317841	enriched in toy-ScmKD
Prat2	38.311818794114	-6.57702122846491	1.73453637314292	-3.79180357950499	0.000149557183211839	0.000981586149213038	depleted in toy-ScmKD
Proc-R	177.066934305685	-1.12453467230195	0.401658787894713	-2.79972630051537	0.00511459523154509	0.0197146642033938	depleted in toy-ScmKD
Pur-alpha	1045.08399328861	-1.40168492971665	0.103660639143484	-13.5218626983041	1.16195950543128e-41	2.09853893437805e-39	depleted in toy-ScmKD
RNaseMRP:RNA	20.4668058268478	1.8720807432491	0.756006009265711	2.47627759608341	0.0132760310035096	0.0425019635579962	enriched in toy-ScmKD
Rh4	3.32785747104396	-4.8623897147236	1.59985701973553	-3.03926516853825	0.00237156011764113	0.0104288565672701	depleted in toy-ScmKD
RhoGAP16F	303.96726393124	-1.44112660481727	0.138895489901512	-10.3756184296491	3.20132815875771e-25	2.09586952893669e-23	depleted in toy-ScmKD
Rim	89.9760173759023	-1.1311555820084	0.384099210919546	-2.94495679723054	0.0032299976071974	0.0133943883354682	depleted in toy-ScmKD
SP1173	2039.49904479823	1.09749514807826	0.439742517228362	2.4957676482948	0.0125684897982595	0.0406718970147569	enriched in toy-ScmKD
Sardh	15.7247256790409	-5.06640127963184	1.82855643094199	-2.77071092469477	0.00559340600663306	0.0211902090124706	depleted in toy-ScmKD
Scr	313.496045990676	2.13605917626076	0.448481842717313	4.76286657073687	1.90862050217352e-06	2.06621064186693e-05	enriched in toy-ScmKD
SerT	13.0725916020606	-2.73527636591887	0.751276688941807	-3.64083753187068	0.000271752588044051	0.00166176786909599	depleted in toy-ScmKD
Sgs1	90.8514481465137	-4.53610871007348	1.74604293423744	-2.59793652328175	0.00937858293041309	0.0322629412794999	depleted in toy-ScmKD
Sgs3	1349.2170584931	-5.0935114020166	1.34119070273131	-3.79775328865891	0.000146013543571423	0.000963156088734669	depleted in toy-ScmKD
Sgs5	1178.40239596797	-5.29179781245887	1.06760762787923	-4.95668790131339	7.17050192634995e-07	8.48711951169669e-06	depleted in toy-ScmKD
Sgs7	1191.28244274277	-5.00710454813515	1.02573986430197	-4.88145651972154	1.05305143624249e-06	1.20978757446559e-05	depleted in toy-ScmKD
Sgs8	408.137649172666	-4.98077886619785	1.18473924485981	-4.2041140173315	2.62106797509664e-05	0.000213330901624998	depleted in toy-ScmKD
Sh	52.1892881807993	-1.50659824704098	0.397592321991979	-3.78930417844279	0.000151069842438704	0.000990567298009878	depleted in toy-ScmKD
Sid	78.977024537947	-1.72765100269405	0.530649475288761	-3.25572922078916	0.00113101559895291	0.00563356557253053	depleted in toy-ScmKD
Smyd4-3	16.428464789201	-1.51523822386195	0.582285272608987	-2.60222659775127	0.00926206322839146	0.0319881675955821	depleted in toy-ScmKD
SmydA-4	32.309961745621	-1.69875449536729	0.506706128386343	-3.35254381228256	0.00080072566942549	0.00421275810508891	depleted in toy-ScmKD
SmydA-7	108.873453241922	-1.65764273419521	0.228586788495489	-7.25169965029681	4.11573772267291e-13	1.13453559592102e-11	depleted in toy-ScmKD
Sodh-2	16.8969745345708	-4.14095757681804	1.17918203341131	-3.51172037860726	0.000445216163405642	0.00255122500638627	depleted in toy-ScmKD
Spn47C	743.631161927584	1.13233254643208	0.195978674674477	5.77783551354706	7.56677272500951e-09	1.27226234822592e-07	enriched in toy-ScmKD
Start1	1197.33976142417	-1.2151719265749	0.220280333435585	-5.51647942248211	3.45857964092803e-08	5.21275132931239e-07	depleted in toy-ScmKD
Sur	59.1172769838109	-1.05348295760411	0.304922629936866	-3.45491890130368	0.000550458369974881	0.00305243590549861	depleted in toy-ScmKD
Teh3	5.10325517713826	-4.54329487213627	1.45877911179293	-3.11445018331273	0.00184288073593625	0.00849281817374933	depleted in toy-ScmKD
Tep1	459.688470089457	-1.41635773121069	0.345244442383867	-4.10247800494898	4.08748722856933e-05	0.000315755374035868	depleted in toy-ScmKD
Thor	1293.33176639316	-1.44098025130307	0.426556673587735	-3.37816834321943	0.000729703947920088	0.00389584549157132	depleted in toy-ScmKD
Toll-9	9.00219097279505	-2.48223140590336	0.870977588747964	-2.84993717171482	0.00437278659544089	0.0173044728323548	depleted in toy-ScmKD
Tomosyn	693.599942360972	-1.03396520851923	0.103907706743229	-9.95080385205986	2.50154312833721e-23	1.43976177304023e-21	depleted in toy-ScmKD
TotA	134.000543430197	-4.83379708772679	1.58713667182283	-3.0456085941075	0.00232209906156782	0.0102632859366763	depleted in toy-ScmKD
TpnC25D	21.8613743385016	-4.57098149112551	1.51117684124932	-3.02478265041873	0.00248811861945033	0.0108587516567211	depleted in toy-ScmKD
Tps1	30.2983891909846	-4.13721543231087	1.67340029682726	-2.47234056319636	0.0134231573752138	0.0428515033957748	depleted in toy-ScmKD
Tsp42Ep	59.2410235855773	-3.0565257262948	0.96993391579001	-3.1512721398192	0.00162560947825862	0.00767384375158135	depleted in toy-ScmKD
Ubx	320.501821662748	4.41929368400587	0.691896610728711	6.38721684060778	1.68932016968879e-10	3.52502565288647e-09	enriched in toy-ScmKD
Uhg1	369.397097709247	-2.62135130611226	0.188233018461025	-13.9260971722399	4.39736475566777e-44	1.04687263217318e-41	depleted in toy-ScmKD
Uhg2	196.562383042757	-2.59695195136949	0.298889653844629	-8.68866458897051	3.6672462385649e-18	1.50644722937127e-16	depleted in toy-ScmKD
Uhg3	217.889327006111	-2.10561154359687	0.178138274872484	-11.8200961871003	3.07332445713829e-32	2.92664306259306e-30	depleted in toy-ScmKD
Uhg4	294.397903844604	-2.19954666946268	0.206146460482882	-10.6698250569543	1.40891398069856e-26	9.97187428906582e-25	depleted in toy-ScmKD
Uhg5	286.751518896573	-3.298918505498	0.180411387577877	-18.285533689352	1.07902234536319e-74	5.18906105702115e-71	depleted in toy-ScmKD
Uhg8	65.9991647086831	-2.84416776221005	0.392322546986679	-7.24956489005109	4.18112612010979e-13	1.14953533092257e-11	depleted in toy-ScmKD
Unc-115b	6.17315307392515	-5.04005188919736	1.31127795789272	-3.84361824955628	0.000121233542588569	0.000818248298076846	depleted in toy-ScmKD
Xe7	1656.89059943137	-1.62730394746377	0.089079135824689	-18.2680706587271	1.48612727170057e-74	5.18906105702115e-71	depleted in toy-ScmKD
Yp3	9.1622293270775	-4.11647987108081	1.67840950480366	-2.4526075783647	0.0141824964366825	0.0447474849922437	depleted in toy-ScmKD
Zmynd10	60.496056337529	-1.21144582843068	0.319064536010429	-3.79686769196775	0.000146535948248023	0.000965993743170574	depleted in toy-ScmKD
ZnT41F	311.390786804812	-1.30336789543047	0.239855033835099	-5.43398182890146	5.51101954611154e-08	7.97347095932574e-07	depleted in toy-ScmKD
Zyx	1669.17612837729	-1.26906394238054	0.105142271682159	-12.0699688343892	1.52191932815392e-33	1.62674540432779e-31	depleted in toy-ScmKD
abd-A	296.840778040359	7.07853681925067	0.973196881888132	7.2734890041133	3.50319323229106e-13	9.73367350351428e-12	enriched in toy-ScmKD
ac	212.787605539592	-1.4384395512889	0.184751572504523	-7.78580410325702	6.92712110909366e-15	2.23266441900788e-13	depleted in toy-ScmKD
achi	260.065543340799	-1.05800914457988	0.185103289744768	-5.71577709957898	1.09203808021262e-08	1.79577690584414e-07	depleted in toy-ScmKD
alpha-Est1	25.3236736010995	-2.63365292783495	0.794505689781675	-3.31483205432885	0.000916981990431788	0.00473404945774913	depleted in toy-ScmKD
alpha-Est10	103.659193468954	-2.12575949018002	0.314225404580719	-6.76507837746756	1.33237051165749e-11	3.17917565139231e-10	depleted in toy-ScmKD
