geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	res_wt_v_ScmKD_change
GlcAT-P	388.295468673247	-1.35220886759801	0.231359826383094	-5.84461394502854	5.07744396923419e-09	1.16067195734213e-07	depleted in ScmKD
GluClalpha	15.7642484766089	-3.53474874788228	0.94731957537533	-3.73131606246161	0.000190482063424546	0.00155189086040634	depleted in ScmKD
GluRIA	11.7504810846943	-3.34876706298303	0.936315675089433	-3.5765363670358	0.00034817689793206	0.00256893343784022	depleted in ScmKD
GluRIIA	19.9690096355791	-1.455596459676	0.546114416708797	-2.66536904198258	0.00769038778186218	0.0307165605593021	depleted in ScmKD
Gpb5	10.6816796180773	-1.68325650953985	0.66619861384852	-2.5266586788825	0.0115153355593353	0.0417003364438307	depleted in ScmKD
Gr61a	12.3592978034108	-2.25367188502763	0.788324810722597	-2.85881131022867	0.00425231638732229	0.019226477758308	depleted in ScmKD
Gr64a	46.0126929533135	1.13777920700062	0.386663027360694	2.94256012726879	0.00325510567138456	0.0156578380369419	enriched in ScmKD
Gs1	741.090194646162	-1.83020506769555	0.496813243747789	-3.68388945087114	0.000229701893369866	0.00181770529313648	depleted in ScmKD
GstE2	9.26913650530052	-2.34609660606052	0.875053901130143	-2.68108810557898	0.0073383192267981	0.0295872941738738	depleted in ScmKD
Gycalpha99B	15.2509081386187	-1.70754379597776	0.63119570901874	-2.70525254145394	0.00682524792723604	0.0280262085095526	depleted in ScmKD
Gycbeta100B	33.698880376185	-1.18595198411739	0.340118103686793	-3.48688285410854	0.000488685363386374	0.00340914632591271	depleted in ScmKD
Hand	22.0811750746139	-2.68108332858606	1.03956505770844	-2.57904333038674	0.00990743584341479	0.0370705336033653	depleted in ScmKD
Hasp	22.9932620647473	-2.3089180665244	0.685740726019089	-3.36704235131008	0.000759790190355568	0.00489371782354174	depleted in ScmKD
Hdc	8.26515389291195	-6.79706095485917	1.75792504239056	-3.86652490348281	0.000110397195445595	0.000995226829716845	depleted in ScmKD
Hf	11.5613881204931	-3.88622421405239	1.27104528363102	-3.05750256430719	0.00223189731778296	0.0116379126432868	depleted in ScmKD
Hk	15.5494849910339	-2.25620248310934	0.792803480186779	-2.84585340439953	0.00442925803441105	0.0198512172999578	depleted in ScmKD
Hn	72.4338810017651	-3.61370235221982	1.29529324397924	-2.78987199926887	0.00527288833100442	0.0228135400920221	depleted in ScmKD
Hr3	46.8222828106235	-2.67313162016499	1.06248172326398	-2.5159318618235	0.0118718132154333	0.0426829064799252	depleted in ScmKD
Hr38	8.01738452488366	3.73309508622861	1.01689972289498	3.67105526944287	0.000241551094298017	0.00189702818765797	enriched in ScmKD
Hs3st-A	16.0728013229059	-1.56725031979788	0.567944471314527	-2.75951329567559	0.00578875315366495	0.0245375087113753	depleted in ScmKD
Hs3st-B	19.076315753267	-1.26736077327006	0.518121104782977	-2.4460705452269	0.0144422738915628	0.0495356460393507	depleted in ScmKD
Hsp70Bb	34.645284004575	4.15326949400928	1.50310595146548	2.76312490810109	0.00572508526941451	0.0243179586246678	enriched in ScmKD
Hug	7.205776650189	-3.88086761322764	1.19370985733282	-3.25109790238216	0.00114960263166602	0.00678955049071031	depleted in ScmKD
IA-2	253.322211575341	-1.5783457065418	0.446108249034521	-3.53803299974322	0.000403119673870181	0.00289505510526264	depleted in ScmKD
IP3K2	283.021577204776	-1.15223899107903	0.163905738279841	-7.02988805133703	2.06699312785758e-12	7.61441605121923e-11	depleted in ScmKD
Idgf4	7317.43460383005	1.28905231392102	0.132670442576125	9.71619818921891	2.5720591714456e-22	2.89455582140378e-20	enriched in ScmKD
Idgf5	15.0159971439311	-5.043342742811	1.53492638474179	-3.285722880879	0.00101721031300637	0.00614224694310037	depleted in ScmKD
Ilp6	137.339887914479	-1.8597841934027	0.367256431072427	-5.06399353708236	4.1056357238418e-07	7.02748139839818e-06	depleted in ScmKD
Ilp8	503.550177768199	3.92730894243533	0.855588650560092	4.59018354189762	4.4285641534973e-06	6.07134210120025e-05	enriched in ScmKD
Ir62a	44.1816707807162	-2.05545166297004	0.479393320767596	-4.28761013957992	1.80605713253699e-05	0.000210594916450398	depleted in ScmKD
Ir68a	33.8589679920348	-1.10573162762536	0.374654912588386	-2.95133358851796	0.00316404991028212	0.0152916635824442	depleted in ScmKD
Ir85a	24.0343156890154	-1.66775608418033	0.513483157759272	-3.24792752981042	0.00116248874950325	0.00684985459359193	depleted in ScmKD
Irc	144.494497564797	-1.29741095192649	0.49401759076564	-2.62624444185425	0.00863327939556016	0.0336684745963182	depleted in ScmKD
ItgaPS5	64.9345438753345	-1.1386071252123	0.419161344855922	-2.71639343461804	0.00659974378457499	0.0272862236971467	depleted in ScmKD
Jabba	81.6178343720481	-2.01312101755113	0.746985949053332	-2.69499181357078	0.00703903604400352	0.0286389973322299	depleted in ScmKD
Kif3C	6.04792556915333	-2.94977226655539	1.07991697186503	-2.73148060768144	0.00630504514259591	0.0263014123443278	depleted in ScmKD
Kr	93.3714136097252	2.60192664083291	0.552441204321084	4.70987069842214	2.47873994180495e-06	3.60579200909439e-05	enriched in ScmKD
LKRSDH	495.40517102839	-1.18048909698268	0.263758033113048	-4.4756517291616	7.61785760440018e-06	9.81314210398267e-05	depleted in ScmKD
LManI	157.723399387095	-1.16807403611998	0.466554000094863	-2.50362023663388	0.0122929903267458	0.043901418366839	depleted in ScmKD
LManII	1993.05767375314	-1.40205931737663	0.390847003334713	-3.58723312553055	0.000334205504567699	0.00248014389295493	depleted in ScmKD
Lcch3	18.9947853890221	-2.44699503861183	0.906524283965369	-2.69931548651741	0.00694822733746799	0.028349321180482	depleted in ScmKD
Lmx1a	19.3595186768331	1.53422621586137	0.542417842656067	2.82849511061195	0.00467674154706738	0.0207245825112579	enriched in ScmKD
Lsd-1	236.425501093067	-3.12503065907051	0.844871597401214	-3.69882319240339	0.000216601415776146	0.00172758185277532	depleted in ScmKD
Lsp1alpha	3926.4342847988	-4.1292913271398	1.52471485191203	-2.70823841058646	0.00676414122142126	0.0278310848728707	depleted in ScmKD
Lsp1beta	8127.17729218743	-4.28675094624827	1.4702208010475	-2.91571915129622	0.00354869783397148	0.0167784923904441	depleted in ScmKD
Lsp1gamma	6729.66328045449	-4.64091482290115	1.54963488567027	-2.99484405379387	0.00274585187770889	0.0137406620309964	depleted in ScmKD
Lsp2	7567.7935674042	-4.19883181056593	1.4789498830571	-2.83906294504491	0.0045246230579239	0.020223256700069	depleted in ScmKD
Lst	115.177625060113	-1.92407011574205	0.52426587657918	-3.67002736912148	0.000242524500204094	0.00190321333838324	depleted in ScmKD
MRE23	24.6917566124268	-4.39525642555241	1.09397982521834	-4.0176759426758	5.87749484689692e-05	0.000586089822074697	depleted in ScmKD
Mal-A5	199.984115540064	-1.92097238805746	0.556197457831366	-3.45375974127498	0.000552829650451475	0.0037615823132834	depleted in ScmKD
Mco1	19.9669286851276	-1.59586311167719	0.623762191951661	-2.55844796665852	0.0105140553505372	0.0388295855913637	depleted in ScmKD
Mct1	185.658424379219	-2.05749669608639	0.554403476696586	-3.71119010354333	0.000206287104793996	0.00165693038446691	depleted in ScmKD
Mec2	192.449906700916	-1.39746663282074	0.416602651030651	-3.3544352859097	0.000795271525909863	0.00507754095813149	depleted in ScmKD
Mipp1	15.8422209094054	-2.07271401092504	0.80102392252152	-2.58758066101247	0.00966525636237851	0.0364439949952571	depleted in ScmKD
Muc11A	26.7812898352793	-8.25994832973577	2.47807112985015	-3.33321680327846	0.000858480179924027	0.00537389701870535	depleted in ScmKD
Muc96D	200.783904596542	4.38567090206671	1.598939733219	2.74286191715146	0.00609062911215083	0.0255736501588916	enriched in ScmKD
ND4	1391.31870568362	-1.38577954752889	0.330735087335709	-4.18999858373742	2.78956195648608e-05	0.000306851815213469	depleted in ScmKD
NT5E-2	77.3386947538405	-2.45933777267901	0.540878868390364	-4.54692892698491	5.44343699857497e-06	7.29662805005318e-05	depleted in ScmKD
NaCP60E	489.364172411201	-1.56952981321731	0.15980148573118	-9.82174731377399	9.07566059089766e-23	1.06832000128026e-20	depleted in ScmKD
NaPi-T	20.1263857746204	-1.87666013470669	0.446685712423208	-4.20129877117867	2.65388077885834e-05	0.000293503164754733	depleted in ScmKD
Ndae1	73.7044438014594	-1.22545557302047	0.43773563372925	-2.79953350514397	0.0051176505206947	0.0222824882884053	depleted in ScmKD
Nep1	589.839144538938	1.39520321801358	0.097872584776651	14.2553016373021	4.1550308224081e-46	4.25516706522813e-43	enriched in ScmKD
NfI	36.4836554682985	-1.42274078688217	0.428762314639394	-3.31825055119117	0.000905831910916014	0.00560182644908871	depleted in ScmKD
NimB1	79.8598523950856	-1.65041510283952	0.457880333751261	-3.60446820093412	0.000312792741317099	0.00235537534105031	depleted in ScmKD
NimB5	34.704552274245	-2.07047664563205	0.733372513608189	-2.82322640569841	0.00475429846402244	0.0209742433133866	depleted in ScmKD
NimC2	104.471620915024	-3.62721091091813	0.850658533271235	-4.26400343857079	2.00796351366758e-05	0.000229503954726224	depleted in ScmKD
NimC3	44.4104372732001	-1.55163429121081	0.519956722906844	-2.98416045577086	0.0028435761023815	0.0140928766770112	depleted in ScmKD
Nlg2	26.8478787721078	-1.7300054084764	0.595757021486547	-2.90387749717099	0.0036857234292181	0.0172906521477886	depleted in ScmKD
Nmdar2	13.2024201006992	-3.95853980302397	0.912954365201301	-4.33596678422271	1.45120858760373e-05	0.000174026078988874	depleted in ScmKD
Npc2f	17.1032763734469	-2.0118274891019	0.545636830385911	-3.68711820219138	0.000226808020672997	0.00179917965895597	depleted in ScmKD
Obp44a	2367.27916457267	-1.27196378442408	0.434997370817378	-2.92407235021675	0.0034548443600307	0.0164333771904665	depleted in ScmKD
Obp56a	381.968466003221	1.85668737291489	0.709658502964589	2.61631103574269	0.00888855480613117	0.0343371142095773	enriched in ScmKD
Obp99b	2545.74769722458	-3.72377124389426	1.29453510564614	-2.8765316812599	0.00402071831689348	0.0184563766397607	depleted in ScmKD
Obp99c	101.109626148401	-2.83193228730078	0.76304404882453	-3.71136147600309	0.000206147471555067	0.00165693038446691	depleted in ScmKD
Oct-TyrR	13.8004491016744	-2.23381780360956	0.832365412813514	-2.68369849253939	0.00728127383770038	0.0293920084240795	depleted in ScmKD
Octbeta1R	11.0174487126542	-1.88215853229704	0.615236773635344	-3.05924257611528	0.00221897397117089	0.0115941389993679	depleted in ScmKD
Odc1	7.36706714184699	-5.79092958708613	2.15555674647663	-2.68651224169891	0.00722023023708089	0.0292031508127746	depleted in ScmKD
Oli	27.38324455181	-3.28345342422063	0.741695840462857	-4.42695407617709	9.55730700231451e-06	0.000119507180721249	depleted in ScmKD
Or19b	5.59088311098118	-4.11756548080978	1.66743474028778	-2.46940127929633	0.01353393559577	0.0472718398486634	depleted in ScmKD
Orct	224.587826101673	-1.47343752549724	0.358488099779061	-4.11014347869659	3.95413348688988e-05	0.000415325959376813	depleted in ScmKD
Oseg5	85.6264965949608	-1.4675415696484	0.376617997238878	-3.89663154816677	9.75398376220015e-05	0.000897489197742065	depleted in ScmKD
Osi7	52.0051095864543	1.7509060500996	0.453030708723831	3.86487276995378	0.000111147121452034	0.000999838056949697	enriched in ScmKD
P5cr-2	51.7555790750402	-2.27524716681561	0.551221882891618	-4.12764303710158	3.66500458215786e-05	0.000391379686401238	depleted in ScmKD
PGRP-LC	326.943693999042	-1.24885742099005	0.198656436995127	-6.28651877522946	3.24663768541106e-10	8.9619451580309e-09	depleted in ScmKD
Pcp	239.160999149013	1.57987728312457	0.494180270410068	3.19696551587056	0.00138881528632597	0.00794129388456963	enriched in ScmKD
Pex7	6.51079265047797	-5.27084353906703	1.39800457412805	-3.7702620124505	0.000163076248145321	0.00135777549370425	depleted in ScmKD
Prat2	38.311818794114	-3.47875829701542	1.28579143958578	-2.70553854218855	0.0068193734297068	0.0280133186095577	depleted in ScmKD
Ptp36E	36.5273332755709	-1.33663263429145	0.484632883346209	-2.75803124431528	0.00581506395349618	0.024628647621073	depleted in ScmKD
Ptr	104.639962145228	-1.23842334972397	0.300119860785075	-4.12642917561141	3.68439401419717e-05	0.000393040407285346	depleted in ScmKD
Pur-alpha	1045.08399328861	-1.28545176877143	0.102169377741506	-12.5815757831441	2.66657109680878e-36	1.13784810843411e-33	depleted in ScmKD
Pvf3	252.522423349451	-1.27849555838438	0.318820756905297	-4.01007629112475	6.06991324021443e-05	0.000601179704961664	depleted in ScmKD
RNaseP:RNA	45.7189435091198	-1.40750841407283	0.300436792545651	-4.68487365394489	2.80132682002218e-06	4.01798150754162e-05	depleted in ScmKD
Rdl	33.2281285950508	-1.00970035219942	0.412809174874024	-2.44592517234519	0.0144480983028552	0.0495356460393507	depleted in ScmKD
Reg-2	119.685060604282	-2.12857122803481	0.526208083686183	-4.04511312924687	5.22978633267679e-05	0.000528187789279516	depleted in ScmKD
Ret	92.6216182616042	-1.20001350135911	0.340221315733843	-3.52715554806063	0.000420049913649955	0.00299772206668236	depleted in ScmKD
Rh6	11.2964861076548	3.91547602486962	1.39378006675215	2.80924954967511	0.00496571387912006	0.0217231421768768	enriched in ScmKD
RhoGAP16F	303.96726393124	-1.26489687997393	0.137974041504748	-9.16764390010567	4.83470109483954e-20	4.34317315019752e-18	depleted in ScmKD
Rim	89.9760173759023	-1.99121494685958	0.375234727736078	-5.30658491785468	1.11698136934524e-07	2.0989002208192e-06	depleted in ScmKD
RpS5b	590.416590634958	1.14816645618726	0.372304108713613	3.08394785154108	0.00204273398265506	0.0108391910447516	enriched in ScmKD
SP1173	2039.49904479823	1.30432238886614	0.440784110397711	2.95909575254261	0.00308543215010296	0.0149753131038883	enriched in ScmKD
SPH93	27.1589323439267	-2.03946529168274	0.720390838684663	-2.83105389764052	0.00463949023024236	0.0206040847562498	depleted in ScmKD
Sardh	15.7247256790409	-3.81873748736358	1.44384039505731	-2.64484738094061	0.0081727769706495	0.0322864984637182	depleted in ScmKD
Scgdelta	10.7569515589316	-3.79431883111352	1.14846414914448	-3.30382000512598	0.000953770475049251	0.00585234477829801	depleted in ScmKD
Scp2	6.64246433605896	-4.20009439593975	1.39446030787291	-3.01198562069257	0.0025954489161299	0.0131065051035929	depleted in ScmKD
Sesn	170.878313168551	-1.20218758686304	0.240198471736701	-5.00497600243203	5.58689907157654e-07	9.22829570838957e-06	depleted in ScmKD
Sh	52.1892881807993	-1.80112464305657	0.363038868424225	-4.96124464819533	7.00429053545072e-07	1.13678192351111e-05	depleted in ScmKD
Shaw	56.6571754658982	-1.48801326373531	0.330714184171423	-4.49939353966146	6.81475973670508e-06	8.86784681875435e-05	depleted in ScmKD
Sid	78.977024537947	-2.00269197447313	0.508482237456348	-3.93856820739988	8.19692933078769e-05	0.000778468295206185	depleted in ScmKD
SmydA-7	108.873453241922	-1.04354104425161	0.215049498686747	-4.85256208744616	1.21876610197469e-06	1.8911187348974e-05	depleted in ScmKD
Snmp2	39.0256016351676	-1.31687474967642	0.444019301226655	-2.96580519368956	0.0030189164660724	0.0147292632344199	depleted in ScmKD
Sodh-2	16.8969745345708	-2.25843366040354	0.740652996210833	-3.04924664040738	0.00229416050301085	0.0118899279915658	depleted in ScmKD
Spat	19.8469810870418	-3.42440086753589	1.20906599475678	-2.83226960512173	0.00462188604946845	0.0205437218023465	depleted in ScmKD
Spn47C	743.631161927584	1.44679566937606	0.20126394465466	7.18854870830716	6.54836264599581e-13	2.61960085381418e-11	enriched in ScmKD
Sr-CIII	5.07558135122175	-5.19850178598781	1.77937737125148	-2.92152854699482	0.00348318353215204	0.0165297880225992	depleted in ScmKD
Ssl2	20.7919405503444	1.07757129849153	0.419819272591555	2.56675043010688	0.0102656467778528	0.0380907567579675	enriched in ScmKD
Syn	91.9040237001297	-1.11164241152022	0.326001890942135	-3.40992626854895	0.000649804440571941	0.0042905527246275	depleted in ScmKD
Syn1	99.4945481075556	-1.59495220321709	0.319667379323139	-4.98941182736327	6.05634096853181e-07	9.93958138761767e-06	depleted in ScmKD
Syt1	354.701213627303	-1.12482693568182	0.276160327012114	-4.07309387214217	4.63927146657009e-05	0.000476537403100746	depleted in ScmKD
Syt12	13.48968739927	-1.72312777088011	0.635534274748211	-2.71130580890038	0.00670187844754223	0.0276304094932689	depleted in ScmKD
TM4SF	26.3201175214374	-1.92496838510392	0.528172099373841	-3.64458551935252	0.000267823071102548	0.00206378936881956	depleted in ScmKD
Task7	8.08856441296274	-3.50370828592102	1.3487295261044	-2.59778422441817	0.00938274334275522	0.0356411997674912	depleted in ScmKD
Tdc1	119.84351392035	1.37849697612122	0.48632252244986	2.83453246042773	0.00458927953348639	0.0204253853552517	enriched in ScmKD
Tep1	459.688470089457	-1.1725127056183	0.342049424022638	-3.42790434151029	0.000608259747689232	0.00406604965801921	depleted in ScmKD
Timp	358.491696821517	1.40182310605376	0.146267790253745	9.58394943700099	9.34033376901959e-22	9.9639956383885e-20	enriched in ScmKD
TkR99D	8.24758560642868	-2.42085158022629	0.914465037018877	-2.64728719221259	0.00811404113309037	0.0320709746213734	depleted in ScmKD
Tsp42Ec	7.05523462667223	-2.44927650814057	0.905444281918437	-2.70505491839995	0.00682930979031523	0.0280316479208891	depleted in ScmKD
Tsp42Ek	86.3072123112629	-1.95704172835206	0.761847361161647	-2.56881079875109	0.0102048156764698	0.0379199990358228	depleted in ScmKD
Tsp42Ep	59.2410235855773	-3.23501693056739	0.91934970476552	-3.51880999558539	0.000433487046678385	0.00307646628207439	depleted in ScmKD
Tsp5D	22.5129804262025	-1.83225029425183	0.706959662084666	-2.59173244601953	0.00954940061547118	0.0361803224946505	depleted in ScmKD
Ubx	320.501821662748	3.82224439535673	0.699314941191066	5.46569817148011	4.61088336388972e-08	9.25883461364601e-07	enriched in ScmKD
Uhg1	369.397097709247	-2.13608417943919	0.178020821418725	-11.9990693359115	3.59313938353545e-33	1.11507092202383e-30	depleted in ScmKD
Uhg2	196.562383042757	-2.22788307926249	0.292864848034312	-7.60720548818296	2.80085811995143e-14	1.32794388918623e-12	depleted in ScmKD
Uhg3	217.889327006111	-1.1186472909731	0.15270033602044	-7.32576836519443	2.37533769167941e-13	1.0051997231607e-11	depleted in ScmKD
Uhg4	294.397903844604	-2.18554752905911	0.204409527471189	-10.6920042137819	1.10947161740104e-26	1.89368313896734e-24	depleted in ScmKD
Uhg5	286.751518896573	-2.75483891763607	0.151677311216805	-18.1624983693068	1.02263148061735e-73	1.04727689930023e-69	depleted in ScmKD
Uhg8	65.9991647086831	-1.02758891025961	0.329558974157827	-3.11807291209583	0.00182037763267536	0.00985332311639975	depleted in ScmKD
VAChT	45.8632573467894	-1.28436274982034	0.451037583157012	-2.84757367851813	0.00440538953774957	0.0197701990605142	depleted in ScmKD
VGAT	16.1949504561805	-3.53254880026777	0.991411094475751	-3.56315237942314	0.00036642783072836	0.0026765958733874	depleted in ScmKD
VGlut	36.3983909492607	-3.31456374835233	0.96489732145323	-3.43514659503901	0.000592233363530037	0.00397969939364246	depleted in ScmKD
Wnt10	11.009905567962	-2.00639809107757	0.630402895220977	-3.18272347143054	0.00145896880655423	0.00826856643493184	depleted in ScmKD
Xe7	1656.89059943137	-1.44624895333175	0.0877637374524925	-16.4788897477688	5.20316085934471e-61	1.33213925901373e-57	depleted in ScmKD
Yp2	9.77470292905405	3.69052987234781	1.10159971453165	3.3501550732671	0.00080766330092124	0.00513106691360696	enriched in ScmKD
ZnT41F	311.390786804812	-1.45924349791184	0.236833141527852	-6.16148351745877	7.2066573199405e-10	1.91200460138629e-08	depleted in ScmKD
Zyx	1669.17612837729	-1.08211051399187	0.104426479540459	-10.3624149617398	3.67562598968405e-25	5.70334632732642e-23	depleted in ScmKD
aay	240.159817569971	-1.4094110916517	0.351448017127291	-4.01029746353988	6.06422999718987e-05	0.000601179704961664	depleted in ScmKD
abd-A	296.840778040359	7.7497119075296	1.01148230622844	7.66173749141129	1.83434286360572e-14	8.90308306454322e-13	enriched in ScmKD
ac	212.787605539592	-1.03376289364704	0.189305873022777	-5.46080730164486	4.73974291744326e-08	9.49896423043765e-07	depleted in ScmKD
alpha-Est1	25.3236736010995	-1.90673676046241	0.686481976618811	-2.77754817373914	0.00547707204261517	0.0235082543119958	depleted in ScmKD
alpha-Est10	103.659193468954	-1.675917119659	0.30076326665949	-5.57221344971092	2.5152298401829e-08	5.23962809355041e-07	depleted in ScmKD
alpha-Est7	46.5893111974906	-2.99150189035565	0.924166965385506	-3.23697124264529	0.00120805584926288	0.00707358487838831	depleted in ScmKD
alpha-Est8	18.9044848364247	-1.96387532604443	0.694966824842077	-2.82585478305486	0.00471546362210043	0.0208600703904667	depleted in ScmKD
alrm	29.5174484198318	-2.13692396376765	0.849057339361656	-2.51681937685651	0.0118419519803609	0.0426268647560195	depleted in ScmKD
antr	3.32793583875557	-4.4050605933122	1.53201088627055	-2.87534549055044	0.0040358561946846	0.0185153958641816	depleted in ScmKD
apolpp	1239.37424370452	-3.29857800930013	1.26111911981992	-2.61559590799888	0.00890719021880491	0.0343736636338205	depleted in ScmKD
atilla	86.9921440479528	2.24179249011001	0.390479337343014	5.74112962126015	9.40470663995294e-09	2.07572415301203e-07	enriched in ScmKD
beat-IIa	21.0797638008267	-2.66255367998764	0.795349892882641	-3.34765076831477	0.000814996430951495	0.0051590688468087	depleted in ScmKD
beat-Ia	13.2476197201041	-2.31328022095619	0.857884031117483	-2.69649525699051	0.00700733955230029	0.0285677405872242	depleted in ScmKD
beat-Ib	3.94919197908605	-3.26951252163478	1.22785570042943	-2.66278237784074	0.00774975160492788	0.0309213631743008	depleted in ScmKD
beat-Ic	7.47294268484332	-2.78703815872611	0.966110532858133	-2.88480258100588	0.00391659182088341	0.0180652732047256	depleted in ScmKD
beat-VI	13.1498102932654	-3.49010835839246	1.04058605167836	-3.35398341421477	0.000796571373255718	0.0050795064965827	depleted in ScmKD
beat-Va	4.41296933793486	-6.87657498332826	2.07151255446599	-3.31959126605484	0.000901493319965314	0.00558875672599197	depleted in ScmKD
bnl	145.035944092371	-1.40145350834456	0.266421135084737	-5.26029403747876	1.43825223553176e-07	2.64912610505049e-06	depleted in ScmKD
brp	589.995254819842	-1.36080631078229	0.189016111746653	-7.19941965903018	6.04693731835616e-13	2.43805846760966e-11	depleted in ScmKD
bru1	45.0100997130395	-1.79029050784893	0.468939030361578	-3.8177468539322	0.000134676008234862	0.00116586390560712	depleted in ScmKD
bru3	110.501140384505	-1.14737705528137	0.301458075234638	-3.80609162447654	0.000141180099000561	0.00120291050953611	depleted in ScmKD
cac	130.540426126527	-1.01794647071142	0.328059778867717	-3.10292982036631	0.00191615073486321	0.0102525076675727	depleted in ScmKD
cad	17.5457752856709	3.51128175213651	0.810961344103497	4.32977697108136	1.49260432985184e-05	0.000178571973621643	enriched in ScmKD
cas	17.2586367369441	-4.41290809779994	0.800775416241523	-5.51079367360218	3.57219263092767e-08	7.30196102461682e-07	depleted in ScmKD
chinmo	1077.91630347935	1.20699142449609	0.482357008444149	2.50227819512619	0.012339691948941	0.0440316324909772	enriched in ScmKD
cn	102.291246746381	-2.08397528741794	0.335139651843148	-6.21822955283514	5.02795632864594e-10	1.36581699633059e-08	depleted in ScmKD
dar1	330.062857030884	1.30022595512109	0.159968542573218	8.1280102588043	4.36394293288041e-16	2.66018687950168e-14	enriched in ScmKD
dati	59.1240909247063	-1.72330965038123	0.643144496543842	-2.67950617573816	0.00737308431636833	0.0296457622630263	depleted in ScmKD
daw	199.259747884821	-1.1859709234545	0.391518354125837	-3.02915792058454	0.00245236454789174	0.0125510571389102	depleted in ScmKD
dpr14	6.47469577771621	-4.58449781230277	1.40760520963332	-3.25694859675677	0.00112616824876395	0.00666934532260059	depleted in ScmKD
dpr4	7.70062501508663	-3.40041817372883	1.37289581617847	-2.4768217177572	0.0132558097845626	0.0465020032201066	depleted in ScmKD
drd	49.5495521954344	-1.22629463419973	0.497433954425548	-2.46524111048248	0.0136921081115683	0.0476779595955697	depleted in ScmKD
dve	608.705750244954	-1.13949748732247	0.171545413910444	-6.64254124518507	3.08320345024114e-11	9.99211599174668e-10	depleted in ScmKD
e(y)2b	10.9502962761689	-2.86725913276782	0.740347107452372	-3.87285788504587	0.000107566555877277	0.000973135246236033	depleted in ScmKD
ea	439.377416194265	1.96184627102712	0.283041750830962	6.93129640863043	4.17001268581044e-12	1.49842455843455e-10	enriched in ScmKD
et	115.792584738432	-1.91206978034717	0.671426908648461	-2.84777055509443	0.00440266535783903	0.0197666356552519	depleted in ScmKD
ewg	1180.37926380326	-1.27187364234468	0.0884790816409456	-14.3748513067307	7.44297406496595e-47	9.52793717491453e-44	depleted in ScmKD
fas	67.394245880655	-1.49184144968568	0.466433570841021	-3.19840067899864	0.00138192126443749	0.0079195610907131	depleted in ScmKD
fne	175.198883897026	-2.79898654809162	0.65282345622671	-4.28750915947419	1.80687809203033e-05	0.000210594916450398	depleted in ScmKD
fon	367.034852036983	-3.82510267591252	1.56063894667543	-2.45098501742571	0.0142465883155049	0.0490088380715773	depleted in ScmKD
fusl	26.0088852647533	-3.84621918734874	1.01639277683561	-3.78418587283096	0.000154212544601834	0.00129814450994001	depleted in ScmKD
gce	62.3859423375443	-1.64498840683469	0.49422938976685	-3.32839050225384	0.000873493346344923	0.00545786782179278	depleted in ScmKD
gprs	53.0542255396632	-1.30873163789685	0.371184268085215	-3.52582733273706	0.000422162113540515	0.00301069791418414	depleted in ScmKD
ham	76.9477615619634	-1.87926615309343	0.578256340318728	-3.2498842158092	0.00115452003657086	0.00681466264813957	depleted in ScmKD
hll	15.1809619977851	-3.31899508318469	1.05893563003428	-3.134274632989	0.00172279533385783	0.00941447059931218	depleted in ScmKD
iab-8	14.2908515843878	8.50226772717397	1.29024301246267	6.58966384243057	4.40823522893176e-11	1.38736791455998e-09	enriched in ScmKD
igl	15.7362168454238	-1.84221378123947	0.703231266711952	-2.61964145856736	0.00880222576228046	0.0341323718407854	depleted in ScmKD
inaD	29.5496425414596	1.87513887949252	0.491421090558839	3.81574766634482	0.000135771197566138	0.00117138402213549	enriched in ScmKD
kn	40.5718728714441	-2.35717220466993	0.9492318524968	-2.48324179015882	0.0130192683440729	0.0459284626633312	depleted in ScmKD
l(2)41Ab	29.1448764978753	-1.6329819776611	0.476230296267957	-3.42897541474825	0.000605864406658961	0.0040553316265323	depleted in ScmKD
laza	7.86861497641763	-3.45400816740019	1.03583038336179	-3.3345306556757	0.000854434817216205	0.0053551205404597	depleted in ScmKD
lectin-24Db	182.01840742038	-1.29249139736189	0.339470551904142	-3.80737413042784	0.000140450183723753	0.00119962496373224	depleted in ScmKD
let-7-C	10.5621854982522	-2.68610063905492	0.927848211460419	-2.8949785168277	0.00379184482518308	0.0176350058377384	depleted in ScmKD
lov	16.5561406632769	-2.88212740944248	0.673392191480975	-4.28001311257247	1.86882302429408e-05	0.000215767943537719	depleted in ScmKD
mAChR-A	12.4246379966063	-3.29906375159462	0.989472325370794	-3.33416475327729	0.000855559654089306	0.00535889077524684	depleted in ScmKD
mGluR	12.1088945374357	-1.66697801664969	0.613778929071411	-2.71592577994111	0.0066090732466063	0.0273027507537294	depleted in ScmKD
mael	68.7800530901974	1.09272678320672	0.27781110581716	3.93334449316756	8.37720426192982e-05	0.000789245159580711	enriched in ScmKD
mei-218	16.8028025868573	-2.0434769454942	0.581236515450262	-3.51574082352895	0.000438528846233217	0.00310545319325546	depleted in ScmKD
mir-2a-2	19.7230585773004	-2.07907741305006	0.539057472100963	-3.85687523251818	0.000114845744620409	0.00102272632231097	depleted in ScmKD
mir-4954	3.98963385299317	-3.90519319123939	1.39940829919185	-2.79060313812247	0.00526099355460726	0.0227909623488718	depleted in ScmKD
mirr	1369.08684766715	-1.38858027419177	0.107815527775711	-12.8792234554604	5.89254479084559e-38	2.8735976763357e-35	depleted in ScmKD
